Id,MSZoning,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,Foundation,CentralAir,Electrical,SaleType,SaleCondition,PoolQC,LogSalePrice,SalePrice,test,MasVnrArea,OverallQual,OverallCond,YearRemodAdd,MSSubClass,LotFrontage,LotArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,bsmt_height,exterior_quality,exterior_condition,bsmt_condition,bsmt_exposure,bsmt_finished1,bsmt_finished2,BsmtFinishedShare,heating_quality,kitchen_quality,home_funct,fireplace_quality,fireplace_ttlscore,gar_qual,gar_cond,gar_perception,driveway,fence,full_baths,half_baths,average_quality,room_size,age,garage_perception
1180,0,0,0,1,0,0,0,17,6,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,0,6,5,2000,60,58,10852,786,0,173,959,959,712,0,1671,2,1,3,1,7,2000,472,0,38,0,0,0,0,0,2,2006,3,1,2,3,0,4,1,0.819603754,4,1,7,2,2,3,2,6,3,0,3,1,1.486587574,238.7142857,6,3
1181,0,0,0,0,0,2,0,15,0,0,0,0,1,9,8,1,1,0,0,0,0,0,,,1,0,6,7,1986,70,120,13728,626,0,501,1127,1236,872,0,2108,2,0,4,1,7,1935,540,0,0,0,0,90,0,0,7,2008,2,1,2,3,0,2,1,0.555456965,4,2,7,2,4,3,2,6,3,0,2,0,-0.25787196,301.1428571,73,2.333333333
1182,0,0,0,1,0,3,0,3,0,0,0,0,1,3,3,0,0,0,0,0,0,0,,,1,1378,10,5,1996,60,118,35760,1387,0,543,1930,1831,1796,0,3627,3,1,4,1,10,1995,807,361,76,0,0,0,0,0,7,2006,4,2,3,3,3,4,1,0.71865285,4,2,7,2,2,3,2,6,3,0,4,1,0.795136692,362.7,11,3.666666667
1183,0,0,0,0,0,0,0,11,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,1,0,6,6,1958,20,76,9120,662,0,599,1261,1261,0,0,1261,1,0,3,1,6,1958,433,0,0,0,0,288,0,1400,11,2008,2,1,2,3,0,3,1,0.524980174,4,1,7,2,2,3,2,6,3,0,2,0,-0.215688722,210.1666667,50,2.666666667
1184,3,0,2,1,0,0,0,5,0,0,3,0,0,1,1,1,0,0,0,0,0,0,,,1,0,7,5,2007,160,35,4017,0,0,625,625,625,625,0,1250,2,1,2,1,5,2006,625,0,54,0,0,0,0,0,3,2008,3,2,2,3,0,1,1,0,4,2,7,0,0,3,2,6,3,0,2,1,-0.419468131,250,2,2.833333333
1185,0,0,0,1,1,0,0,19,0,0,0,2,0,1,1,1,1,0,0,0,0,0,,,1,0,5,6,1994,50,138,18030,152,469,977,1598,1636,971,479,3086,3,0,3,1,12,1978,0,122,0,0,0,0,0,0,3,2007,2,1,2,3,0,2,2,0.388610763,2,3,1.5,3,3,3,2,6,3,0.5,3,0,0.940496465,257.1666667,61,0
1186,0,0,0,1,0,0,0,2,0,0,0,0,0,2,5,1,2,0,0,0,0,0,,,1,0,6,8,1950,70,80,16560,503,0,449,952,1170,1175,0,2345,2,1,4,1,9,1932,360,0,0,0,0,0,0,0,7,2006,3,1,2,3,0,2,1,0.528361345,2,1,7,3,3,3,2,6,3,0,2,1,-0.820199468,260.5555556,74,2.166666667
1187,0,0,0,0,0,0,0,3,0,0,0,2,1,3,3,0,0,0,0,0,0,0,,,1,337,8,5,2000,50,85,10678,700,0,983,1683,2129,743,0,2872,2,1,4,1,9,1992,541,0,33,0,0,0,0,0,4,2007,3,2,2,3,0,4,1,0.415923945,4,2,7,2,2,3,2,6,3,0,2,1,-0.674839696,319.1111111,15,3
1188,0,0,0,1,0,3,0,4,0,0,0,1,0,3,4,1,1,0,0,0,0,0,,,1,0,5,5,1985,20,37,6951,658,0,218,876,923,0,0,923,1,0,3,1,5,1984,264,362,0,0,0,0,0,0,10,2008,2,1,2,3,0,3,1,0.751141553,2,1,7,0,0,3,2,6,3,0.5,2,0,-0.403231732,184.6,24,1.666666667
1189,1,0,1,0,1,0,0,7,3,0,0,2,0,1,1,1,1,0,0,0,0,0,,,1,0,6,8,2004,50,69.79,3950,468,0,350,818,818,406,0,1224,1,0,3,1,5,1926,210,0,0,116,0,0,0,0,12,2009,2,1,2,3,0,2,1,0.572127139,2,1,7,0,0,3,2,6,0,0,1,0,-1.12245873,244.8,83,1.5
1190,0,0,0,1,0,1,0,2,0,0,0,2,0,2,5,1,2,0,0,0,0,0,,,1,0,5,6,1950,50,54,7681,0,0,731,731,820,523,0,1343,1,1,3,1,7,1921,186,192,0,102,0,0,0,0,7,2009,2,1,2,3,0,1,1,0,4,1,7,3,3,2,2,4,3,0,1,1,0.142859378,191.8571429,88,1.5
1191,0,0,0,0,0,2,0,15,0,0,0,1,0,2,5,1,4,0,0,0,0,0,,,1,0,5,5,1954,20,77,8335,0,0,0,0,1124,0,0,1124,1,0,3,1,5,1978,0,0,36,190,0,0,0,0,4,2006,0,1,2,0,0,0,0,0,3,1,5,3,3,3,2,6,0,0,1,0,1.545889971,224.8,52,0
1192,0,0,0,2,0,2,0,16,0,0,0,0,0,1,1,1,3,0,0,0,0,0,,,1,0,7,5,1991,60,69.79,11170,1216,0,0,1216,1298,1216,0,2514,2,1,4,1,8,1990,693,0,0,0,0,0,0,0,4,2006,3,1,2,3,0,1,1,1,4,1,7,0,0,3,2,6,3,1.5,2,1,1.788842947,314.25,16,3
1193,1,0,0,1,3,0,1,2,0,0,3,1,1,6,6,2,0,0,0,1,2,0,,,1,186,8,5,2008,120,64,5587,1480,0,120,1600,1652,0,0,1652,2,0,2,1,5,2008,482,162,53,0,153,0,0,0,11,2008,4,3,2,3,3,4,1,0.925,4,2,7,3,3,3,2,6,3,0,3,1,-0.403231732,330.4,0,3
1194,0,0,0,1,0,2,0,3,0,0,0,0,1,2,11,1,0,0,0,0,1,1,,,1,0,10,5,1996,60,160,15623,2096,0,300,2396,2411,2065,0,4476,3,1,4,1,10,1996,813,171,78,0,0,0,555,0,7,2007,4,2,2,3,2,4,1,0.874791319,4,3,7,2,4,3,2,6,3,0.5,4,1,-0.6117156,447.6,11,3.666666667
1195,0,0,1,0,0,0,0,7,0,0,0,1,1,9,8,1,2,0,0,0,0,0,,,1,0,5,6,1950,30,60,10800,821,0,299,1120,1130,0,0,1130,1,0,2,1,5,1970,720,229,0,0,0,0,0,0,6,2006,2,1,2,3,0,2,1,0.733035714,4,1,7,3,3,3,2,6,3,0,2,0,-1.366290578,226,86,2.166666667
1196,0,1,0,0,0,0,1,16,0,0,0,1,1,1,1,0,1,0,0,0,0,0,,,1,226,5,4,1963,20,50,35133,1159,0,413,1572,1572,0,0,1572,1,1,3,1,5,1963,995,0,263,0,0,263,0,0,5,2007,2,1,2,3,3,2,1,0.737277354,3,1,7,2,4,3,2,6,3,0,2,1,0.795136692,314.4,44,3.666666667
1197,0,0,0,1,1,2,1,7,3,1,1,0,0,3,3,1,1,0,0,0,1,0,,,1,0,3,5,1970,190,107,10615,440,0,538,978,1014,685,0,1699,2,0,3,2,7,1920,420,0,74,0,0,0,0,0,8,2009,1,1,2,3,1,2,1,0.449897751,2,1,7,0,0,2,1.5,3,3,0,3,0,-0.018740682,242.7142857,109,2
1198,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,95,7,5,2002,60,68,8935,0,0,831,831,831,829,0,1660,2,1,3,1,7,2002,493,144,68,0,0,0,0,0,7,2009,3,2,2,3,0,1,1,0,4,2,7,0,0,3,2,6,3,0,2,1,-0.548591504,237.1428571,7,2.666666667
1199,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,0,7,5,1999,60,60,7500,0,0,994,994,1028,776,0,1804,2,1,3,1,7,1999,442,140,60,0,0,0,0,0,6,2010,2,1,2,3,0,1,1,0,3,2,7,2,2,3,2,6,3,0,2,1,0.940496465,257.7142857,11,3
1200,0,0,0,0,2,0,1,4,0,0,1,1,0,1,1,2,1,0,0,0,0,0,,,1,149,4,4,1975,190,69.79,32463,1159,0,90,1249,1622,0,0,1622,1,0,3,1,7,1975,1356,439,0,0,0,0,0,0,3,2007,2,1,3,3,2,2,1,0.927942354,4,1,7,2,2,3,2,6,3,0,2,0,-0.309460227,231.7142857,46,4.666666667
1201,3,0,2,0,0,0,0,5,0,0,4,0,0,1,1,0,0,0,0,0,0,0,,,1,456,8,5,2000,160,24,2645,0,0,776,776,764,677,0,1441,2,1,2,1,5,1999,492,206,0,0,0,0,0,0,11,2007,3,2,2,3,0,1,1,0,4,2,7,0,0,3,2,6,3,0,2,1,0.252871171,288.2,8,2.166666667
1202,1,0,1,0,0,0,0,7,0,0,0,2,2,0,0,1,0,0,0,0,0,0,,,1,0,5,8,1994,50,60,9600,0,0,702,702,842,630,0,1472,1,0,3,1,6,1925,250,0,0,84,0,0,0,0,7,2007,2,1,2,3,1,1,1,0,3,2,7,0,0,3,1.5,4.5,2,1.5,1,0,-0.674839696,245.3333333,82,1.5
1203,1,0,0,0,0,1,0,4,0,0,3,1,1,0,0,0,0,0,0,0,0,0,,,1,425,6,5,1999,120,69.79,4500,883,0,341,1224,1224,0,0,1224,2,0,2,1,5,1999,402,0,304,0,0,0,0,0,6,2009,4,1,2,3,0,4,1,0.721405229,4,1,7,0,0,3,2,6,3,0,3,0,0.299754979,244.8,10,3
1204,0,0,0,0,0,2,0,9,0,0,0,0,0,3,3,2,1,0,0,0,0,0,,,1,143,6,7,1969,60,80,9364,371,0,292,663,663,689,0,1352,1,1,4,1,7,1969,299,379,36,0,0,0,0,0,3,2010,2,1,2,3,0,3,1,0.559577677,2,1,7,0,0,3,2,6,3,0.5,1,1,0.795136692,193.1428571,41,2.333333333
1205,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,0,6,5,2005,60,51,8029,0,0,728,728,728,728,0,1456,2,1,3,1,8,2005,400,100,24,0,0,0,0,0,7,2008,3,1,2,3,0,1,1,0,4,2,7,0,0,3,2,6,3,0,2,1,-0.112512187,182,3,3
1206,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,1,0,0,0,1,2,0,,,1,0,7,5,2006,60,58,14054,0,0,879,879,879,984,0,1863,2,1,4,1,9,2006,660,100,17,0,0,0,0,0,11,2006,3,2,2,3,2,1,1,0,4,2,7,3,3,3,2,6,3,0,2,1,0.795136692,207,0,3.833333333
1207,1,0,0,1,1,2,0,7,0,0,0,6,0,1,1,1,2,0,0,5,0,0,,,1,0,7,6,1950,75,65,8850,0,0,815,815,815,875,0,1690,1,0,3,1,7,1916,225,0,0,330,0,0,0,0,7,2006,2,1,2,3,0,1,1,0,4,1,7,3,3,3,2,6,3,0,1,0,-0.757075372,241.4285714,90,1.5
1208,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,1,0,7,5,2001,20,70,9100,0,0,1212,1212,1212,0,0,1212,2,0,3,1,6,2001,573,356,0,0,0,0,0,0,6,2009,3,2,2,3,0,1,1,0,4,2,7,0,0,3,2,6,3,0,2,0,-0.757075372,202,8,2.666666667
1209,0,0,0,0,0,0,0,9,0,0,0,1,0,3,3,0,1,0,0,0,0,0,,,1,51,4,5,1979,20,75,11235,547,0,504,1051,1382,0,0,1382,1,1,3,1,6,1974,459,0,82,0,0,0,0,0,10,2006,2,1,2,3,0,2,1,0.520456708,3,1,7,1,1,3,2,6,3,0,1,1,0.445114751,230.3333333,43,2.333333333
1210,0,0,0,0,0,0,0,11,0,0,0,1,0,1,1,1,1,0,0,8,1,0,,,1,0,4,5,1970,20,71,9353,0,0,864,864,864,0,0,864,1,0,3,1,5,1972,280,0,0,0,0,0,0,0,7,2006,2,1,2,3,0,1,1,0,3,1,7,0,0,3,2,6,3,0,1,0,-0.403231732,172.8,36,1.666666667
1211,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,0,7,5,1998,60,80,10400,0,0,866,866,866,913,0,1779,2,1,3,1,6,1998,546,198,36,0,0,0,0,0,3,2009,3,1,2,3,2,1,1,0,4,2,7,0,0,3,2,6,3,0,2,1,0.795136692,296.5,11,2.666666667
1212,1,0,0,0,0,2,0,8,0,0,0,2,0,2,5,1,2,0,0,0,0,0,,,1,0,5,8,1997,50,50,6000,0,0,884,884,884,464,0,1348,1,0,3,1,5,1960,216,0,0,208,0,0,0,0,5,2009,2,1,2,3,0,1,1,0,4,1,7,1,1,3,2,6,0,0,2,0,-0.147860167,269.6,84,1.5
1213,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,171,7,5,2001,20,75,9750,0,0,1630,1630,1630,0,0,1630,2,0,3,1,6,2000,451,74,234,0,0,0,0,0,10,2009,3,2,2,3,0,1,1,0,4,2,7,2,2,3,2,6,3,0,2,0,0.586652824,271.6666667,9,2.333333333
1214,0,0,0,0,0,0,0,6,0,0,0,1,0,3,3,1,1,0,0,0,0,0,,,1,0,5,6,1975,20,78,10140,788,0,268,1056,1074,0,0,1074,1,1,3,1,6,1975,495,0,88,0,0,0,0,0,7,2006,3,1,2,3,0,3,1,0.746212121,4,1,7,0,0,3,2,6,3,0.5,2,1,-0.96555924,179,31,2.666666667
1215,0,0,0,1,0,3,0,12,0,0,0,1,1,3,3,0,1,0,0,0,0,0,,,1,234,7,7,1991,20,90,14684,485,177,1496,2158,2196,0,0,2196,2,0,3,1,7,1990,701,84,70,0,0,0,0,0,6,2009,3,2,2,3,1,3,2,0.306765524,3,2,7,2,2,3,2,6,3,0,2,0,0.64977692,313.7142857,19,3.333333333
1216,4,0,0,0,0,0,0,12,0,0,0,1,0,3,3,1,1,0,0,0,0,0,,,1,0,4,4,1966,20,69.79,8900,1056,0,0,1056,1056,0,0,1056,1,0,2,1,5,1966,384,0,42,0,0,0,0,0,11,2006,2,1,2,3,0,2,1,1,2,1,7,0,0,3,2,6,3,0.5,2,0,-0.820199468,211.2,40,1.5
1217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,120,6,5,2003,20,70,9135,340,0,1342,1682,1700,0,0,1700,2,0,3,1,7,2003,544,192,23,0,0,0,0,0,5,2006,3,2,2,3,2,4,1,0.202140309,4,2,7,0,0,3,2,6,3,0,3,0,1.19586803,242.8571429,3,2.666666667
1218,0,0,0,0,0,0,0,11,0,0,0,1,0,1,1,1,1,0,0,0,0,0,,,1,0,5,7,1980,20,70,7763,504,108,319,931,1283,0,0,1283,1,0,3,1,6,1980,506,0,0,0,0,0,0,0,10,2008,2,1,3,3,0,2,2,0.65735768,2,1,7,0,0,3,2,6,3,0,2,0,0.64977692,213.8333333,46,2.166666667
1219,0,0,0,1,0,3,0,5,5,0,0,1,1,0,0,2,0,0,0,1,2,0,,,1,420,8,5,2006,20,85,10182,1220,0,440,1660,1660,0,0,1660,2,0,3,1,8,2006,500,322,50,0,0,0,0,0,5,2006,4,2,2,3,1,4,1,0.734939759,4,2,7,3,3,3,2,6,3,0,3,0,0.429757223,207.5,0,2.666666667
1220,0,0,0,0,0,0,0,12,0,0,0,0,0,2,5,1,0,0,0,0,0,0,,,1,0,6,5,1992,60,70,11218,0,0,1055,1055,1055,790,0,1845,2,1,3,1,8,1992,462,635,104,0,0,0,0,400,5,2010,3,2,2,3,0,1,1,0,4,2,7,2,2,3,2,6,3,1.5,2,1,-0.96555924,230.625,18,2.666666667
1221,0,0,0,1,1,0,1,17,0,0,0,2,0,2,5,1,3,0,0,0,0,0,,,1,0,8,7,2005,50,152,12134,427,0,132,559,1080,672,0,1752,2,0,4,1,8,1988,492,325,12,0,0,0,0,0,6,2010,3,2,2,3,2,4,1,0.763864043,3,1,7,0,0,3,2,6,3,0,2,0,-0.548591504,219,22,2.666666667
1222,0,0,0,0,0,0,0,15,0,0,0,1,1,1,1,1,1,0,0,0,0,0,,,1,0,4,6,1950,30,50,9340,344,0,328,672,672,0,0,672,1,0,2,1,4,1941,234,0,113,0,0,0,0,0,8,2009,2,1,2,3,0,2,1,0.511904762,2,1,7,0,0,3,2,6,0,0,2,0,-0.820199468,168,68,1.666666667
1223,0,0,0,1,0,3,0,9,0,0,0,5,0,0,0,1,1,0,0,0,0,0,,,1,0,4,9,2001,80,69.79,10246,648,0,0,648,960,0,0,960,0,0,0,1,3,1965,364,88,0,0,0,0,0,0,5,2006,2,1,3,4,2,4,1,1,4,1,7,0,0,3,2,6,3,0,1,1,-0.820199468,320,41,1.666666667
1224,0,0,0,1,0,0,0,11,0,0,0,4,0,1,1,1,1,0,0,0,0,0,,,1,0,5,5,1962,85,69,10205,784,0,141,925,999,0,0,999,1,0,3,1,6,1962,300,150,72,0,0,0,0,0,5,2006,2,1,2,3,2,2,1,0.847567568,2,1,7,0,0,3,2,6,3,0,2,0,-1.185582826,166.5,44,1.666666667
1225,0,0,0,1,0,0,0,9,0,0,0,1,0,0,0,1,1,0,0,0,0,0,,,1,0,5,5,1966,20,99,7094,180,374,340,894,894,0,0,894,1,0,3,1,5,1966,384,0,0,0,0,0,0,0,5,2007,2,1,2,3,0,2,1,0.619686801,2,1,7,0,0,3,2,6,3,0.5,1,0,0.940496465,178.8,41,1.833333333
1226,1,0,0,0,0,0,0,9,4,0,2,2,0,0,0,1,4,0,0,0,0,0,,,1,0,6,5,1978,90,68,8930,0,0,0,0,1318,584,0,1902,2,0,4,2,8,1978,539,0,0,0,0,0,0,0,4,2010,0,1,2,0,0,0,0,0,2,1,7,0,0,3,2,6,3,0,2,0,-0.674839696,237.75,32,2.333333333
1227,3,0,0,0,0,0,0,5,0,0,0,1,0,6,6,2,0,0,0,1,2,0,,,1,72,8,5,2009,20,72,8640,936,0,364,1300,1314,0,0,1314,2,0,3,1,6,2009,552,135,112,0,0,0,0,0,9,2009,3,2,2,3,1,4,1,0.72,4,2,7,0,0,3,2,6,3,0,3,0,-0.820199468,219,0,2.666666667
1228,1,0,0,0,0,0,0,22,0,0,4,0,0,6,6,0,1,0,0,0,1,0,,,1,236,6,5,1971,160,21,1680,0,0,672,672,672,546,0,1218,1,1,3,1,7,1978,0,201,0,0,0,0,0,0,4,2006,2,1,2,3,0,1,1,0,2,1,7,0,0,3,2,6,0,0,1,1,-0.403231732,174,35,0
1229,0,0,0,1,0,0,0,11,0,0,0,1,0,2,5,1,1,0,0,0,1,0,,,1,0,5,5,1964,20,66,7800,312,600,0,912,912,0,0,912,1,0,2,1,5,1964,288,0,0,0,0,0,0,0,11,2006,2,1,2,3,0,2,1,1,2,1,7,0,0,3,2,6,3,0,1,0,-0.25787196,182.4,42,1.666666667
1230,0,0,0,0,0,0,0,9,1,0,0,1,1,3,3,1,1,0,0,0,0,0,,,1,0,5,5,1968,20,55,8250,250,492,210,952,1211,0,0,1211,1,0,3,1,5,1968,322,0,63,0,0,0,0,0,8,2008,2,1,2,3,0,2,1,0.779411765,4,1,7,2,2,3,2,6,3,0,1,0,-0.820199468,242.2,40,1.666666667
1231,0,0,0,0,0,0,0,11,3,0,0,2,0,2,5,0,1,0,0,0,0,0,,,1,320,6,6,1950,50,78,10496,196,0,844,1040,1168,678,0,1846,2,0,3,1,7,1949,315,0,0,0,0,0,0,0,1,2007,2,1,2,3,1,2,1,0.188461538,4,1,7,3,3,3,2,6,3,1.5,2,0,0.795136692,263.7142857,58,1.666666667
1232,0,0,0,0,0,0,0,11,0,0,0,1,1,2,5,0,1,1,2,0,0,0,,,1,44,5,3,1951,20,89,10680,756,0,1380,2136,2136,0,0,2136,2,0,4,1,7,1951,528,0,30,0,0,0,0,0,10,2006,2,1,2,2,0,1,1,0.353932584,2,1,3,0,0,3,2,6,3,0.5,2,0,-0.25787196,305.1428571,55,2.166666667
1233,0,0,0,1,0,0,0,17,6,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,0,7,5,2005,60,60,15384,724,0,64,788,788,702,0,1490,2,1,3,1,8,2004,388,100,75,0,0,0,0,0,2,2008,3,2,2,3,2,4,1,0.918781726,4,2,7,3,3,3,2,6,3,0,3,1,0.64977692,186.25,4,3
1234,0,0,0,0,0,0,0,11,0,0,0,5,1,0,0,0,1,0,0,0,0,0,,,1,63,6,8,1958,80,65,10482,507,0,81,588,1138,0,0,1138,1,0,3,1,6,1958,264,224,0,0,0,0,0,0,6,2007,2,1,3,3,2,4,1,0.862244898,4,1,7,0,0,3,2,6,3,0.5,1,1,-0.100976359,189.6666667,49,2
1235,0,0,0,1,0,3,0,5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,,,1,74,6,5,2007,60,86,14598,0,0,894,894,894,1039,0,1933,2,1,4,1,9,2007,668,100,18,0,0,0,0,0,1,2008,3,2,2,3,1,1,1,0,4,2,7,3,3,3,2,6,3,0,2,1,1.993505116,214.7777778,1,3.833333333
1236,0,0,0,0,0,2,0,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,1,300,5,8,2008,20,72,8872,595,0,317,912,912,0,0,912,1,0,2,1,5,1992,576,0,240,0,0,0,0,0,12,2008,2,1,2,3,0,3,1,0.652412281,4,2,7,0,0,3,2,6,3,0,2,0,-0.6117156,182.4,43,2.166666667
1237,0,0,0,0,0,2,0,10,0,0,3,1,1,1,1,0,0,0,0,1,2,0,,,1,766,9,5,2008,120,65,8769,1540,0,162,1702,1702,0,0,1702,1,1,1,1,7,2008,1052,0,72,0,0,224,0,0,10,2008,4,3,2,3,0,4,1,0.904817861,4,3,7,3,3,3,2,6,3,0,2,1,-0.147860167,243.1428571,0,3.666666667
1238,0,0,0,0,0,0,0,11,0,0,0,5,1,4,3,1,1,0,0,0,0,0,,,1,0,5,5,1960,80,70,7910,666,0,409,1075,1507,0,0,1507,2,0,4,1,7,1960,404,0,0,0,0,0,0,0,8,2008,2,1,2,3,0,3,1,0.619534884,3,1,1.5,0,0,3,2,6,3,1.5,2,0,-0.820199468,215.2857143,48,1.666666667
1239,0,0,0,1,0,0,0,9,1,7,2,2,5,7,4,1,1,0,0,0,0,0,,,1,1,5,5,1977,90,69.79,18890,498,211,652,1361,1361,1259,0,2620,2,2,4,2,12,1977,600,155,24,145,0,0,0,8300,8,2007,3,1,2,3,0,4,2,0.520940485,4,1,7,2,2,3,2,6,0,0,2,2,-1.476302371,218.3333333,30,2.833333333
1240,0,0,0,0,0,0,0,11,0,0,2,5,1,2,5,0,1,0,0,0,0,0,,,1,120,5,6,1962,90,70,7728,803,0,303,1106,1190,0,0,1190,1,0,3,1,6,1962,540,0,18,0,0,0,0,0,5,2006,2,1,2,3,2,3,1,0.726039783,2,1,7,0,0,3,2,6,3,1.5,2,0,-1.028683336,198.3333333,44,2.333333333
1241,0,0,0,0,0,1,0,11,0,0,2,1,0,3,3,1,4,0,0,0,0,0,,,1,0,4,5,1962,90,70,9842,0,0,0,0,1224,0,0,1224,2,0,2,2,6,1962,462,0,0,0,0,0,0,0,3,2007,0,1,2,0,0,0,0,0,2,1,7,0,0,3,2,6,3,0,2,0,-0.820199468,204,45,2
1242,0,0,0,1,0,0,0,11,0,0,0,1,1,7,4,0,1,0,0,2,1,0,,,1,180,5,5,1959,20,69.79,12160,1000,0,188,1188,1188,0,0,1188,1,0,3,1,6,1959,531,0,0,0,0,0,0,0,5,2010,2,1,2,3,0,2,1,0.841750842,1,1,7,0,0,3,2,6,3,0.5,2,0,-0.356344035,198,51,2.666666667
1243,4,0,0,0,1,0,0,23,0,0,0,0,0,1,1,1,0,1,2,0,1,0,,,1,0,5,6,1950,70,55,8525,0,0,940,940,1024,940,0,1964,1,1,4,1,7,1978,0,0,192,0,0,0,0,0,11,2008,2,1,2,3,2,1,1,0,2,1,7,0,0,3,2,6,0,0,1,1,0.795136692,280.5714286,97,0
1244,0,0,0,0,0,0,0,2,0,0,0,0,0,2,5,1,2,0,1,0,0,0,,,1,0,5,5,1950,70,96,13132,0,0,747,747,892,892,0,1784,1,1,4,1,9,1914,180,203,40,0,0,0,0,0,7,2006,3,1,2,3,1,1,1,0,3,1,7,0,0,2,1.5,3,0,0,1,1,0.795136692,198.2222222,92,1.5
1245,0,0,0,0,0,0,0,10,0,0,4,0,0,0,2,2,0,0,0,0,0,0,,,1,106,7,5,2003,160,36,2628,0,0,764,764,764,862,0,1626,2,1,2,1,6,2003,474,0,27,0,0,0,0,0,6,2010,3,2,2,3,0,1,1,0,4,2,7,0,0,3,2,6,3,0,2,1,0.347521547,271,7,2.833333333
1246,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,1,0,7,5,2005,60,41,12393,0,0,847,847,847,1101,0,1948,2,1,4,1,8,2004,434,100,48,0,0,0,0,0,9,2006,3,2,2,3,0,1,1,0,4,2,7,3,3,3,2,6,3,0,2,1,1.242751838,243.5,2,3.166666667
1247,0,0,0,0,0,0,0,12,4,0,0,1,0,0,0,1,0,0,0,0,1,0,,,1,0,6,5,2005,20,63,13072,0,0,1141,1141,1141,0,0,1141,1,1,3,1,6,2005,484,0,0,0,0,0,0,0,3,2006,3,2,2,3,0,1,1,0,4,1,7,0,0,3,2,6,3,0,1,1,0.795136692,190.1666667,1,2.166666667
1248,0,0,0,1,3,0,0,16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,1,32,8,5,2006,20,64,9037,428,0,1048,1476,1484,0,0,1484,2,0,2,1,6,2006,472,120,33,0,0,0,0,0,12,2007,3,2,2,3,2,4,1,0.2899729,4,3,7,3,3,3,2,6,3,0,2,0,0.795136692,247.3333333,1,2.666666667
1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,252,7,5,2003,60,65,8158,550,0,334,884,884,884,0,1768,2,1,3,1,8,2003,543,0,63,0,0,0,0,0,7,2008,3,2,2,3,0,4,1,0.622171946,4,2,7,0,0,3,2,6,3,0,3,1,0.028147015,221,5,2.666666667
1250,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,2,0,0,0,1,2,0,,,1,0,7,6,2007,20,83,9849,0,0,1689,1689,1689,0,0,1689,2,0,3,1,7,2007,954,0,56,0,0,0,0,0,6,2007,3,2,2,3,2,1,1,0,4,2,7,0,0,3,2,6,3,0,2,0,2.138864889,241.2857143,0,3.333333333
1251,0,0,0,0,0,0,0,6,0,0,0,4,0,7,4,0,1,0,0,0,5,0,,,1,81,7,6,1974,85,85,10625,885,168,0,1053,1173,0,0,1173,2,0,3,1,6,1974,528,0,120,0,0,0,0,0,1,2010,3,1,2,3,3,4,1,1,2,2,7,2,4,3,2,6,3,0.5,3,0,-0.034977081,195.5,36,2.666666667
1252,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,4,0,0,0,1,2,0,,,1,102.75,10,5,2006,20,107,13891,1386,0,690,2076,2076,0,0,2076,2,1,2,1,7,2006,850,216,229,0,0,0,0,0,9,2006,4,3,2,4,3,4,1,0.667630058,4,3,7,3,3,3,2,6,3,0,3,1,-0.002500395,296.5714286,0,3.666666667
1253,0,0,0,1,3,2,1,2,0,0,0,0,0,4,8,1,0,0,0,0,0,0,,,1,0,8,7,1950,70,69.79,11435,0,0,792,792,792,725,0,1517,1,0,3,1,7,1931,400,0,0,0,0,0,0,0,6,2006,3,1,2,3,0,1,1,0,1,2,7,3,6,3,2,6,3,0,1,0,0.795136692,216.7142857,77,2.166666667
