,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,bsmt_height,exterior_quality,exterior_condition,bsmt_condition,bsmt_exposure,bsmt_finished1,bsmt_finished2,BsmtFinishedShare,heating_quality,kitchen_quality,home_funct,fireplace_quality,fireplace_ttlscore,gar_qual,gar_cond,gar_perception,driveway,fence,full_baths,half_baths,average_quality,room_size,age,garage_perception,LogSalePrice
1183,1184,160,FV,35.0,4017,Pave,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,Gable,MetalSd,MetalSd,None,0.0,PConc,0,0,625,625,Y,SBrkr,625,625,0,1250,2,1,2,1,5,2006.0,625,0,54,0,0,0,0,,0,3,2008,WD,Normal,171900,3,2,2,3,0,1,1,0.0,4,2,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,1,-0.41946813076371103,250.0,2,2.8333333333333335,12.05466819137094
1184,1185,50,RL,138.0,18030,Pave,,IR1,Bnk,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,5,6,1994,Gable,MetalSd,MetalSd,None,0.0,CBlock,152,469,977,1598,Y,SBrkr,1636,971,479,3086,3,0,3,1,12,,0,122,0,0,0,0,0,,0,3,2007,WD,Normal,200500,2,1,2,3,0,2,2,0.3886107634543179,2,3,1.5,3.0,3.0,3.0,2.0,6.0,3,0.5,3,0,0.9404964645277352,257.1666666666667,61,0.0,12.20856952572876
1185,1186,70,RL,80.0,16560,Pave,,IR1,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,8,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,BrkTil,503,0,449,952,Y,SBrkr,1170,1175,0,2345,2,1,4,1,9,1932.0,360,0,0,0,0,0,0,,0,7,2006,WD,Normal,239000,3,1,2,3,0,2,1,0.5283613445378151,2,1,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,2,1,-0.8201994681396458,260.55555555555554,74,2.1666666666666665,12.384218830913648
1186,1187,50,RL,85.0,10678,Pave,,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,2000,Hip,HdBoard,HdBoard,BrkFace,337.0,PConc,700,0,983,1683,Y,SBrkr,2129,743,0,2872,2,1,4,1,9,1992.0,541,0,33,0,0,0,0,,0,4,2007,WD,Normal,285000,3,2,2,3,0,4,1,0.4159239453357101,4,2,7.0,2.0,2.0,3.0,2.0,6.0,3,0.0,2,1,-0.6748396958754664,319.1111111111111,15,3.0,12.560244459250788
1187,1188,20,RL,37.0,6951,Pave,,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1985,Gable,HdBoard,Plywood,None,0.0,CBlock,658,0,218,876,Y,SBrkr,923,0,0,923,1,0,3,1,5,1984.0,264,362,0,0,0,0,0,,0,10,2008,WD,Normal,119500,2,1,2,3,0,3,1,0.7511415525114156,2,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.5,2,0,-0.4032317318831211,184.6,24,1.6666666666666667,11.691071650353702
1188,1189,50,RM,,3950,Pave,Grvl,Reg,Bnk,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,8,2004,Gable,MetalSd,MetalSd,None,0.0,CBlock,468,0,350,818,Y,SBrkr,818,406,0,1224,1,0,3,1,5,1926.0,210,0,0,116,0,0,0,,0,12,2009,WD,Normal,115000,2,1,2,3,0,2,1,0.5721271393643033,2,1,7.0,0.0,0.0,3.0,2.0,6.0,0,0.0,1,0,-1.122458730234894,244.8,83,1.5,11.652687407345388
1189,1190,50,RL,54.0,7681,Pave,,IR1,Lvl,FR2,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,BrkTil,0,0,731,731,Y,SBrkr,820,523,0,1343,1,1,3,1,7,1921.0,186,192,0,102,0,0,0,,0,7,2009,WD,Normal,154900,2,1,2,3,0,1,1,0.0,4,1,7.0,3.0,3.0,2.0,2.0,4.0,3,0.0,1,1,0.14285937775699292,191.85714285714286,88,1.5,11.95053502640496
1190,1191,20,RL,77.0,8335,Pave,,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1954,Gable,Wd Sdng,Wd Sdng,None,0.0,Slab,0,0,0,0,Y,SBrkr,1124,0,0,1124,1,0,3,1,5,,0,0,36,190,0,0,0,,0,4,2006,WD,Normal,93000,0,1,2,0,0,0,0,0.0,3,1,5.0,3.0,3.0,3.0,2.0,6.0,0,0.0,1,0,1.5458899708735834,224.8,52,0.0,11.440354772135393
1191,1192,60,RL,,11170,Pave,,IR2,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,1991,Gable,MetalSd,MetalSd,None,0.0,Wood,1216,0,0,1216,Y,SBrkr,1298,1216,0,2514,2,1,4,1,8,1990.0,693,0,0,0,0,0,0,,0,4,2006,WD,Normal,250000,3,1,2,3,0,1,1,1.0,4,1,7.0,0.0,0.0,3.0,2.0,6.0,3,1.5,2,1,1.7888429474403196,314.25,16,3.0,12.429216196844383
1192,1193,120,RM,64.0,5587,Pave,,IR1,HLS,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,Hip,CemntBd,CmentBd,Stone,186.0,PConc,1480,0,120,1600,Y,SBrkr,1652,0,0,1652,2,0,2,1,5,2008.0,482,162,53,0,153,0,0,,0,11,2008,New,Partial,392500,4,3,2,3,3,4,1,0.925,4,2,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,3,1,-0.4032317318831211,330.4,0,3.0,12.8802918162046
1193,1194,60,RL,160.0,15623,Pave,,IR1,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,5,1996,Hip,Wd Sdng,ImStucc,None,0.0,PConc,2096,0,300,2396,Y,SBrkr,2411,2065,0,4476,3,1,4,1,10,1996.0,813,171,78,0,0,0,555,Ex,0,7,2007,WD,Abnorml,745000,4,2,2,3,2,4,1,0.8747913188647747,4,3,7.0,2.0,4.0,3.0,2.0,6.0,3,0.5,4,1,-0.6117156000113834,447.6,11,3.6666666666666665,13.521139497361697
1194,1195,30,RL,60.0,10800,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1950,Hip,Stucco,Stucco,None,0.0,BrkTil,821,0,299,1120,Y,SBrkr,1130,0,0,1130,1,0,2,1,5,1970.0,720,229,0,0,0,0,0,,0,6,2006,WD,Normal,120000,2,1,2,3,0,2,1,0.7330357142857142,4,1,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,2,0,-1.3662905777797598,226.0,86,2.1666666666666665,11.695247021764184
1195,1196,20,RL,50.0,35133,Grvl,,Reg,Lvl,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,5,4,1963,Hip,MetalSd,MetalSd,BrkFace,226.0,CBlock,1159,0,413,1572,Y,SBrkr,1572,0,0,1572,1,1,3,1,5,1963.0,995,0,263,0,0,263,0,,0,5,2007,WD,Normal,186700,2,1,2,3,3,2,1,0.7372773536895674,3,1,7.0,2.0,4.0,3.0,2.0,6.0,3,0.0,2,1,0.7951366922635559,314.4,44,3.6666666666666665,12.137258329529814
1196,1197,190,RL,107.0,10615,Pave,,IR1,Bnk,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,3,5,1970,Gable,HdBoard,HdBoard,None,0.0,CBlock,440,0,538,978,Y,SBrkr,1014,685,0,1699,2,0,3,2,7,1920.0,420,0,74,0,0,0,0,,0,8,2009,WD,Abnorml,95000,1,1,2,3,1,2,1,0.4498977505112475,2,1,7.0,0.0,0.0,2.0,1.5,3.0,3,0.0,3,0,-0.018740682210554582,242.71428571428572,109,2.0,11.461632170582678
1197,1198,60,RL,68.0,8935,Pave,,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,Gable,VinylSd,VinylSd,BrkFace,95.0,PConc,0,0,831,831,Y,SBrkr,831,829,0,1660,2,1,3,1,7,2002.0,493,144,68,0,0,0,0,,0,7,2009,WD,Normal,195000,3,2,2,3,0,1,1,0.0,4,2,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,1,-0.5485915041473004,237.14285714285714,7,2.6666666666666665,12.180754837545884
1198,1199,60,RL,60.0,7500,Pave,,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,Gable,VinylSd,VinylSd,None,0.0,PConc,0,0,994,994,Y,SBrkr,1028,776,0,1804,2,1,3,1,7,1999.0,442,140,60,0,0,0,0,,0,6,2010,WD,Normal,189000,2,1,2,3,0,1,1,0.0,3,2,7.0,2.0,2.0,3.0,2.0,6.0,3,0.0,2,1,0.9404964645277352,257.7142857142857,11,3.0,12.14950229404178
1199,1200,190,RL,,32463,Pave,,Reg,Low,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1975,Gable,MetalSd,MetalSd,Stone,149.0,CBlock,1159,0,90,1249,Y,SBrkr,1622,0,0,1622,1,0,3,1,7,1975.0,1356,439,0,0,0,0,0,,0,3,2007,WD,Normal,168000,2,1,3,3,2,2,1,0.9279423538831065,4,1,7.0,2.0,2.0,3.0,2.0,6.0,3,0.0,2,0,-0.3094602267389132,231.71428571428572,46,4.666666666666667,12.031719258385396
1200,1201,160,FV,24.0,2645,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,2000,Gable,MetalSd,MetalSd,BrkFace,456.0,PConc,0,0,776,776,Y,SBrkr,764,677,0,1441,2,1,2,1,5,1999.0,492,206,0,0,0,0,0,,0,11,2007,WD,Normal,174000,3,2,2,3,0,1,1,0.0,4,2,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,1,0.252871170604569,288.2,8,2.1666666666666665,12.066810578196666
1201,1202,50,RM,60.0,9600,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1994,Gambrel,VinylSd,VinylSd,None,0.0,PConc,0,0,702,702,Y,SBrkr,842,630,0,1472,1,0,3,1,6,1925.0,250,0,0,84,0,0,0,,0,7,2007,WD,Normal,125000,2,1,2,3,1,1,1,0.0,3,2,7.0,0.0,0.0,3.0,1.5,4.5,2,1.5,1,0,-0.6748396958754664,245.33333333333334,82,1.5,11.736069016284437
1202,1203,120,RM,,4500,Pave,,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999,Hip,VinylSd,VinylSd,BrkFace,425.0,PConc,883,0,341,1224,Y,SBrkr,1224,0,0,1224,2,0,2,1,5,1999.0,402,0,304,0,0,0,0,,0,6,2009,WD,Normal,165000,4,1,2,3,0,4,1,0.7214052287581699,4,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,3,0,0.29975497876528384,244.8,10,3.0,12.013700752882718
1203,1204,60,RL,80.0,9364,Pave,,Reg,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,Gable,HdBoard,HdBoard,Stone,143.0,CBlock,371,0,292,663,Y,SBrkr,663,689,0,1352,1,1,4,1,7,1969.0,299,379,36,0,0,0,0,,0,3,2010,WD,Normal,158000,2,1,2,3,0,3,1,0.5595776772247361,2,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.5,1,1,0.7951366922635559,193.14285714285714,41,2.3333333333333335,11.970350312009105
1204,1205,60,RL,51.0,8029,Pave,,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,Gable,VinylSd,VinylSd,None,0.0,PConc,0,0,728,728,Y,SBrkr,728,728,0,1456,2,1,3,1,8,2005.0,400,100,24,0,0,0,0,,0,7,2008,WD,Normal,176000,3,1,2,3,0,1,1,0.0,4,2,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,1,-0.11251218735476247,182.0,3,3.0,12.078239274020289
1205,1206,60,RL,58.0,14054,Pave,,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,Gable,VinylSd,VinylSd,None,0.0,PConc,0,0,879,879,Y,SBrkr,879,984,0,1863,2,1,4,1,9,2006.0,660,100,17,0,0,0,0,,0,11,2006,New,Partial,219210,3,2,2,3,2,1,1,0.0,4,2,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,2,1,0.7951366922635559,207.0,0,3.8333333333333335,12.297785453453374
1206,1207,75,RM,65.0,8850,Pave,,IR1,Bnk,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1950,Gable,MetalSd,MetalSd,None,0.0,BrkTil,0,0,815,815,Y,SBrkr,815,875,0,1690,1,0,3,1,7,1916.0,225,0,0,330,0,0,0,,0,7,2006,ConLw,Normal,144000,2,1,2,3,0,1,1,0.0,4,1,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,1,0,-0.7570753722755627,241.42857142857142,90,1.5,11.877568578558138
1207,1208,20,RL,70.0,9100,Pave,,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,Gable,VinylSd,VinylSd,None,0.0,PConc,0,0,1212,1212,Y,SBrkr,1212,0,0,1212,2,0,3,1,6,2001.0,573,356,0,0,0,0,0,,0,6,2009,WD,Normal,178000,3,2,2,3,0,1,1,0.0,4,2,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,0,-0.7570753722755627,202.0,8,2.6666666666666665,12.089538829274222
1208,1209,20,RL,75.0,11235,Pave,,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,5,1979,Gable,HdBoard,HdBoard,BrkFace,51.0,CBlock,547,0,504,1051,Y,SBrkr,1382,0,0,1382,1,1,3,1,6,1974.0,459,0,82,0,0,0,0,,0,10,2006,WD,Normal,148000,2,1,2,3,0,2,1,0.5204567078972407,3,1,7.0,1.0,1.0,3.0,2.0,6.0,3,0.0,1,1,0.44511475102946313,230.33333333333334,43,2.3333333333333335,11.904967552746252
1209,1210,20,RL,71.0,9353,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,Gable,MetalSd,MetalSd,None,0.0,CBlock,0,0,864,864,Y,SBrkr,864,0,0,864,1,0,3,1,5,1972.0,280,0,0,0,0,0,0,,0,7,2006,Oth,Abnorml,116050,2,1,2,3,0,1,1,0.0,3,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,1,0,-0.4032317318831211,172.8,36,1.6666666666666667,11.661776411702583
1210,1211,60,RL,80.0,10400,Pave,,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,Gable,VinylSd,VinylSd,None,0.0,PConc,0,0,866,866,Y,SBrkr,866,913,0,1779,2,1,3,1,6,1998.0,546,198,36,0,0,0,0,,0,3,2009,WD,Normal,197900,3,1,2,3,2,1,1,0.0,4,2,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,1,0.7951366922635559,296.5,11,2.6666666666666665,12.195517131590657
1211,1212,50,RM,50.0,6000,Pave,,Reg,Lvl,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1997,Gable,Wd Sdng,Wd Sdng,None,0.0,BrkTil,0,0,884,884,Y,SBrkr,884,464,0,1348,1,0,3,1,5,1960.0,216,0,0,208,0,0,0,,0,5,2009,WD,Normal,117000,2,1,2,3,0,1,1,0.0,4,1,7.0,1.0,1.0,3.0,2.0,6.0,0,0.0,2,0,-0.14786016677136574,269.6,84,1.5,11.669929213779893
1212,1213,20,RL,75.0,9750,Pave,,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,Gable,VinylSd,VinylSd,BrkFace,171.0,PConc,0,0,1630,1630,Y,SBrkr,1630,0,0,1630,2,0,3,1,6,2000.0,451,74,234,0,0,0,0,,0,10,2009,WD,Normal,213000,3,2,2,3,0,1,1,0.0,4,2,7.0,2.0,2.0,3.0,2.0,6.0,3,0.0,2,0,0.5866528241352935,271.6666666666667,9,2.3333333333333335,12.269047444691562
1213,1214,20,RL,78.0,10140,Pave,,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,Gable,HdBoard,HdBoard,None,0.0,CBlock,788,0,268,1056,Y,SBrkr,1074,0,0,1074,1,1,3,1,6,1975.0,495,0,88,0,0,0,0,,0,7,2006,WD,Normal,153500,3,1,2,3,0,3,1,0.7462121212121212,4,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.5,2,1,-0.9655592404038252,179.0,31,2.6666666666666665,11.941455846009388
1214,1215,20,RL,90.0,14684,Pave,,IR1,Lvl,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1991,Hip,HdBoard,HdBoard,BrkFace,234.0,CBlock,485,177,1496,2158,Y,SBrkr,2196,0,0,2196,2,0,3,1,7,1990.0,701,84,70,0,0,0,0,,0,6,2009,WD,Normal,271900,3,2,2,3,1,3,2,0.3067655236329935,3,2,7.0,2.0,2.0,3.0,2.0,6.0,3,0.0,2,0,0.6497769199993766,313.7142857142857,19,3.3333333333333335,12.513189630620563
1215,1216,20,RH,,8900,Pave,,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,Gable,HdBoard,HdBoard,None,0.0,CBlock,1056,0,0,1056,Y,SBrkr,1056,0,0,1056,1,0,2,1,5,1966.0,384,0,42,0,0,0,0,,0,11,2006,WD,Normal,107000,2,1,2,3,0,2,1,1.0,2,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.5,2,0,-0.8201994681396458,211.2,40,1.5,11.580584113444043
1216,1217,20,RL,70.0,9135,Pave,,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,Gable,VinylSd,VinylSd,BrkFace,120.0,PConc,340,0,1342,1682,Y,SBrkr,1700,0,0,1700,2,0,3,1,7,2003.0,544,192,23,0,0,0,0,,0,5,2006,WD,Normal,200000,3,2,2,3,2,4,1,0.20214030915576697,4,2,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,3,0,1.1958680296394903,242.85714285714286,3,2.6666666666666665,12.206072645530174
1217,1218,20,RL,70.0,7763,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1980,Gable,MetalSd,MetalSd,None,0.0,CBlock,504,108,319,931,Y,SBrkr,1283,0,0,1283,1,0,3,1,6,1980.0,506,0,0,0,0,0,0,,0,10,2008,WD,Normal,140000,2,1,3,3,0,2,2,0.6573576799140709,2,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,0,0.6497769199993766,213.83333333333334,46,2.1666666666666665,11.84939770159144
1218,1219,20,RL,85.0,10182,Pave,,IR1,Lvl,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,Hip,VinylSd,VinylSd,Stone,420.0,PConc,1220,0,440,1660,Y,SBrkr,1660,0,0,1660,2,0,3,1,8,2006.0,500,322,50,0,0,0,0,,0,5,2006,New,Partial,290000,4,2,2,3,1,4,1,0.7349397590361446,4,2,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,3,0,0.4297572231270027,207.5,0,2.6666666666666665,12.577636201962656
1219,1220,60,RL,70.0,11218,Pave,,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,Gable,Wd Sdng,Wd Sdng,None,0.0,PConc,0,0,1055,1055,Y,SBrkr,1055,790,0,1845,2,1,3,1,8,1992.0,462,635,104,0,0,0,0,,400,5,2010,WD,Normal,189000,3,2,2,3,0,1,1,0.0,4,2,7.0,2.0,2.0,3.0,2.0,6.0,3,1.5,2,1,-0.9655592404038252,230.625,18,2.6666666666666665,12.14950229404178
1220,1221,50,RL,152.0,12134,Pave,,IR1,Bnk,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,2005,Gable,Wd Sdng,Wd Sdng,None,0.0,Wood,427,0,132,559,Y,SBrkr,1080,672,0,1752,2,0,4,1,8,1988.0,492,325,12,0,0,0,0,,0,6,2010,WD,Normal,164000,3,2,2,3,2,4,1,0.7638640429338104,3,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,0,-0.5485915041473004,219.0,22,2.6666666666666665,12.007621706806335
1221,1222,30,RL,50.0,9340,Pave,,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1950,Hip,MetalSd,MetalSd,None,0.0,CBlock,344,0,328,672,Y,SBrkr,672,0,0,672,1,0,2,1,4,1941.0,234,0,113,0,0,0,0,,0,8,2009,WD,Normal,113000,2,1,2,3,0,2,1,0.5119047619047619,2,1,7.0,0.0,0.0,3.0,2.0,6.0,0,0.0,2,0,-0.8201994681396458,168.0,68,1.6666666666666667,11.635143097694478
1222,1223,80,RL,,10246,Pave,,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,2001,Gable,VinylSd,VinylSd,None,0.0,CBlock,648,0,0,648,Y,SBrkr,960,0,0,960,0,0,0,1,3,1965.0,364,88,0,0,0,0,0,,0,5,2006,WD,Normal,145000,2,1,3,4,2,4,1,1.0,4,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,1,1,-0.8201994681396458,320.0,41,1.6666666666666667,11.884489021402711
1223,1224,85,RL,69.0,10205,Pave,,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,Gable,MetalSd,MetalSd,None,0.0,CBlock,784,0,141,925,Y,SBrkr,999,0,0,999,1,0,3,1,6,1962.0,300,150,72,0,0,0,0,,0,5,2006,WD,Normal,134500,2,1,2,3,2,2,1,0.8475675675675676,2,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,0,-1.1855828260989771,166.5,44,1.6666666666666667,11.809319478024031
1224,1225,20,RL,99.0,7094,Pave,,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1966,Gable,VinylSd,VinylSd,None,0.0,CBlock,180,374,340,894,Y,SBrkr,894,0,0,894,1,0,3,1,5,1966.0,384,0,0,0,0,0,0,,0,5,2007,WD,Normal,125000,2,1,2,3,0,2,1,0.6196868008948546,2,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.5,1,0,0.9404964645277352,178.8,41,1.8333333333333333,11.736069016284437
1225,1226,90,RM,68.0,8930,Pave,,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,Gable,VinylSd,VinylSd,None,0.0,Slab,0,0,0,0,Y,SBrkr,1318,584,0,1902,2,0,4,2,8,1978.0,539,0,0,0,0,0,0,,0,4,2010,WD,Normal,112000,0,1,2,0,0,0,0,0.0,2,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,0,-0.6748396958754664,237.75,32,2.3333333333333335,11.626254150277232
1226,1227,20,FV,72.0,8640,Pave,,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,Gable,CemntBd,CmentBd,Stone,72.0,PConc,936,0,364,1300,Y,SBrkr,1314,0,0,1314,2,0,3,1,6,2009.0,552,135,112,0,0,0,0,,0,9,2009,New,Partial,229456,3,2,2,3,1,4,1,0.72,4,2,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,3,0,-0.8201994681396458,219.0,0,2.6666666666666665,12.343466568968994
1227,1228,160,RM,21.0,1680,Pave,,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,Gable,CemntBd,CmentBd,BrkFace,236.0,CBlock,0,0,672,672,Y,SBrkr,672,546,0,1218,1,1,3,1,7,,0,201,0,0,0,0,0,,0,4,2006,WD,Abnorml,91500,2,1,2,3,0,1,1,0.0,2,1,7.0,0.0,0.0,3.0,2.0,6.0,0,0.0,1,1,-0.4032317318831211,174.0,35,0.0,11.424094251263613
1228,1229,20,RL,66.0,7800,Pave,,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,Gable,Wd Sdng,Wd Sdng,None,0.0,CBlock,312,600,0,912,Y,SBrkr,912,0,0,912,1,0,2,1,5,1964.0,288,0,0,0,0,0,0,,0,11,2006,WD,Abnorml,115000,2,1,2,3,0,2,1,1.0,2,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,1,0,-0.25787195961894177,182.4,42,1.6666666666666667,11.652687407345388
1229,1230,20,RL,55.0,8250,Pave,,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1968,Hip,HdBoard,HdBoard,None,0.0,CBlock,250,492,210,952,Y,SBrkr,1211,0,0,1211,1,0,3,1,5,1968.0,322,0,63,0,0,0,0,,0,8,2008,WD,Normal,134000,2,1,2,3,0,2,1,0.7794117647058824,4,1,7.0,2.0,2.0,3.0,2.0,6.0,3,0.0,1,0,-0.8201994681396458,242.2,40,1.6666666666666667,11.805595078933049
1230,1231,50,RL,78.0,10496,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1950,Gable,Wd Sdng,Wd Sdng,BrkFace,320.0,CBlock,196,0,844,1040,Y,SBrkr,1168,678,0,1846,2,0,3,1,7,1949.0,315,0,0,0,0,0,0,,0,1,2007,WD,Normal,143000,2,1,2,3,1,2,1,0.18846153846153846,4,1,7.0,3.0,3.0,3.0,2.0,6.0,3,1.5,2,0,0.7951366922635559,263.7142857142857,58,1.6666666666666667,11.870599909242044
1231,1232,20,RL,89.0,10680,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,Hip,Wd Sdng,Wd Sdng,BrkFace,44.0,CBlock,756,0,1380,2136,N,FuseA,2136,0,0,2136,2,0,4,1,7,1951.0,528,0,30,0,0,0,0,,0,10,2006,WD,Normal,137900,2,1,2,2,0,1,1,0.3539325842696629,2,1,3.0,0.0,0.0,3.0,2.0,6.0,3,0.5,2,0,-0.25787195961894177,305.14285714285717,55,2.1666666666666665,11.834284063781393
1232,1233,60,RL,60.0,15384,Pave,,IR1,Lvl,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2005,Gable,VinylSd,VinylSd,None,0.0,PConc,724,0,64,788,Y,SBrkr,788,702,0,1490,2,1,3,1,8,2004.0,388,100,75,0,0,0,0,,0,2,2008,WD,Normal,184000,3,2,2,3,2,4,1,0.9187817258883249,4,2,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,3,1,0.6497769199993766,186.25,4,3.0,12.122691036591123
