,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,bsmt_height,exterior_quality,exterior_condition,bsmt_condition,bsmt_exposure,bsmt_finished1,bsmt_finished2,BsmtFinishedShare,heating_quality,kitchen_quality,home_funct,fireplace_quality,fireplace_ttlscore,gar_qual,gar_cond,gar_perception,driveway,fence,full_baths,half_baths,average_quality,room_size,age,garage_perception,LogSalePrice
1263,1264,50,RM,52,6240,Pave,,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1950,Gable,Wd Sdng,Wd Sdng,None,0,BrkTil,425,0,459,884,Y,FuseA,959,408,0,1367,1,0,3,1,6,1978,560,0,0,0,0,120,0,,0,11,2007,WD,Normal,127500,2,1,2,2,0,1,1,0.480769231,2,1,7,3,3,3,2,6,3,0,1,0,-0.658603297,227.8333333,76,1.5,11.75587164
1264,1265,20,RL,91,14303,Pave,,IR1,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,Hip,HdBoard,HdBoard,BrkFace,554,PConc,1314,0,672,1986,Y,SBrkr,1987,0,0,1987,2,0,2,1,7,1994,691,262,36,0,0,0,0,,0,8,2008,WD,Normal,301500,3,2,2,3,3,4,1,0.66163142,4,2,7,2,2,3,2,6,3,0,3,0,0.795136692,283.8571429,14,3,12.6165253
1265,1266,30,RL,56,4060,Pave,,Reg,Lvl,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,1950,Gable,Wd Sdng,Wd Sdng,None,0,PConc,0,0,864,864,Y,SBrkr,864,0,0,864,1,0,2,1,4,,0,0,96,0,0,0,0,,0,7,2009,WD,Normal,99900,1,1,2,3,0,1,1,0,4,1,7,0,0,3,2,6,3,0,1,0,-0.210984263,216,87,0,11.51192496
1266,1267,80,RL,59,9587,Pave,,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2005,Gable,VinylSd,VinylSd,Stone,182,PConc,655,0,201,856,Y,SBrkr,1166,0,0,1166,2,0,2,1,5,2005,400,212,0,0,0,0,0,,0,7,2008,WD,Normal,190000,3,2,2,3,3,4,1,0.765186916,4,2,7,0,0,3,2,6,3,0,3,0,-0.002500395,233.2,3,3,12.15477935
1267,1268,20,RL,65,9750,Pave,,Reg,Lvl,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,Gable,HdBoard,HdBoard,None,0,CBlock,602,438,14,1054,Y,SBrkr,1054,0,0,1054,1,1,3,1,6,1969,460,180,0,0,0,80,0,,0,7,2008,WD,Normal,151000,3,1,2,3,0,3,1,0.986717268,3,1,7,0,0,3,2,6,3,0,2,1,-0.6117156,175.6666667,39,2.333333333,11.92503512
1268,1269,60,RL,69.79,24682,Pave,,IR3,Lvl,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,Gable,VinylSd,VinylSd,None,0,PConc,0,0,841,841,Y,SBrkr,892,783,0,1675,2,1,3,1,7,1999,502,0,103,0,0,0,0,,0,6,2009,WD,Normal,181000,3,1,2,3,0,1,1,0,4,1,7,2,2,3,2,6,3,0,2,1,-0.548591504,239.2857143,10,3.166666667,12.10625231
1269,1270,20,RL,80,9600,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,Hip,MetalSd,MetalSd,None,0,CBlock,504,0,546,1050,Y,SBrkr,1050,0,0,1050,1,0,2,1,5,1956,338,0,0,0,0,0,0,,0,6,2009,WD,Normal,128900,2,1,2,3,0,2,1,0.48,3,1,7,0,0,3,2,6,3,0,1,0,-0.25787196,210,53,1.666666667,11.76679219
1270,1271,50,RL,69.79,11250,Pave,,Reg,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1989,Gable,Wd Sdng,Wd Sdng,None,0,CBlock,0,0,1104,1104,Y,FuseA,1104,684,0,1788,1,0,5,1,8,1957,304,120,0,0,0,0,0,,0,11,2009,WD,Normal,161500,2,1,2,3,2,1,1,0,4,1,5,2,4,3,2,6,3,0,2,0,0.64977692,223.5,52,1.666666667,11.99226042
1271,1272,70,RL,60,13515,Pave,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,1950,Gambrel,Wd Sdng,Wd Sdng,None,0,PConc,0,0,764,764,Y,FuseA,1060,764,0,1824,1,0,3,1,8,1940,520,0,0,126,0,0,0,,0,7,2007,WD,Normal,180500,2,1,2,3,0,1,1,0,4,1,7,3,3,3,2,6,0,1.5,1,0,0.795136692,228,88,2.166666667,12.10348606
1272,1273,120,RH,34,4060,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1999,Gable,MetalSd,MetalSd,None,0,PConc,266,0,1139,1405,Y,SBrkr,1337,0,0,1337,2,0,2,1,5,1998,511,144,68,0,0,0,0,,0,8,2008,COD,Abnorml,181000,3,2,2,3,0,4,1,0.189323843,4,2,7,0,0,3,2,6,3,0,3,0,-0.879501865,267.4,10,3,12.10625231
1273,1274,160,FV,35,3735,Pave,,Reg,Lvl,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,Hip,MetalSd,MetalSd,BrkFace,218,PConc,450,0,241,691,Y,SBrkr,713,739,0,1452,2,1,3,1,6,1999,506,0,34,0,0,0,0,,0,3,2006,WD,Normal,183900,3,2,2,3,0,4,1,0.651230101,4,2,7,0,0,3,2,6,3,0,3,1,1.993505116,242,7,2.166666667,12.12214741
1274,1275,190,RM,60,10120,Pave,,IR1,Bnk,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1950,Hip,Wd Sdng,Wd Sdng,None,0,CBlock,0,0,925,925,N,FuseF,964,925,0,1889,1,1,4,2,9,1960,308,0,0,264,0,0,0,,0,1,2007,WD,Normal,122000,2,0,2,3,0,1,1,0,2,1,7,3,3,3,2,6,0,0.5,1,1,0.335102958,209.8888889,97,1.5,11.71177632
1275,1276,20,RL,89,13214,Pave,,IR1,HLS,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2009,Hip,Stucco,CmentBd,None,0,PConc,0,0,2002,2002,Y,SBrkr,2018,0,0,2018,2,0,3,1,10,2009,746,144,76,0,0,0,0,,0,5,2010,WD,Normal,378500,4,3,2,3,3,1,1,0,4,3,7,3,3,3,2,6,3,0,2,0,-0.820199468,201.8,2,3.666666667,12.84397135
1276,1277,50,RL,69.79,14100,Pave,,IR1,Lvl,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1997,Gable,Stucco,Stucco,BrkFace,632,CBlock,192,0,536,728,Y,SBrkr,1968,1479,0,3447,3,1,4,1,11,1982,1014,314,12,0,0,0,0,,0,5,2008,WD,Normal,381000,2,1,3,3,1,2,1,0.263736264,4,2,7,3,6,3,2,6,3,1.5,3,1,-0.164100454,313.3636364,73,3.166666667,12.85055465
1277,1278,50,RL,78,11344,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,Gable,MetalSd,MetalSd,BrkFace,180,CBlock,460,0,414,874,Y,FuseA,874,650,0,1524,1,1,3,1,7,1958,315,0,0,0,0,0,0,,0,7,2007,WD,Normal,144000,2,1,2,3,0,2,1,0.526315789,2,1,7,0,0,3,2,6,3,1.5,1,1,-0.820199468,217.7142857,49,1.666666667,11.87756858
1278,1279,20,RL,69.79,9156,Pave,,IR1,Lvl,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968,Hip,BrkFace,BrkFace,None,0,CBlock,0,0,1489,1489,Y,SBrkr,1489,0,0,1489,2,0,3,1,7,1968,462,0,0,0,0,0,0,,0,8,2009,WD,Normal,185750,2,1,2,3,0,1,1,0,3,2,7,3,3,3,2,6,3,0,2,0,0.138154919,212.7142857,41,2.666666667,12.13215696
1279,1280,20,RL,69.79,13526,Pave,,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,Hip,HdBoard,Plywood,BrkFace,114,CBlock,560,375,0,935,Y,SBrkr,935,0,0,935,1,0,3,1,5,1965,288,180,0,0,0,0,0,,0,11,2006,WD,Normal,137000,2,1,2,3,0,2,1,1,2,1,7,0,0,3,2,6,3,0.5,2,0,-0.403231732,187,41,1.666666667,11.8277362
1280,1281,80,RL,124,11512,Pave,,IR1,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,2006,Gable,Plywood,Plywood,BrkFace,84,CBlock,719,0,300,1019,Y,SBrkr,1357,0,0,1357,1,0,2,1,5,1959,312,0,0,0,0,163,0,,0,5,2008,WD,Normal,177000,2,1,2,3,2,3,1,0.705593719,3,3,7,3,3,3,2,6,3,1.5,2,0,-0.674839696,271.4,49,2,12.08390501
1281,1282,50,RL,53,5362,Pave,,Reg,Lvl,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,2003,Gable,Wd Sdng,Wd Shng,None,0,PConc,0,0,661,661,Y,SBrkr,661,589,0,1250,2,0,3,1,8,1985,552,242,0,81,0,0,0,,0,11,2007,WD,Normal,139000,2,1,2,3,0,1,1,0,4,1,7,3,3,3,2,6,3,0,2,0,-0.627951999,156.25,97,2.166666667,11.84222921
1282,1283,60,RL,69.79,12936,Pave,,IR1,Lvl,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972,Gable,HdBoard,Plywood,None,0,CBlock,593,0,130,723,Y,SBrkr,735,660,0,1395,1,1,3,1,6,1972,497,294,116,0,0,0,0,,0,12,2009,WD,Normal,162000,2,1,2,4,0,2,1,0.820193638,2,1,7,2,2,3,2,6,3,0,1,2,0.940496465,232.5,37,2.333333333,11.99535161
1283,1284,80,RL,69.79,17871,Pave,,IR1,Lvl,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1976,Gable,HdBoard,HdBoard,BrkFace,359,CBlock,528,0,1152,1680,Y,SBrkr,1724,0,0,1724,1,1,3,1,7,1967,480,0,0,0,0,0,0,,0,6,2009,WD,Normal,197900,3,1,2,3,2,3,1,0.314285714,1,1,7,3,3,3,2,6,3,0,2,1,-0.96555924,246.2857143,42,2.666666667,12.19551713
1284,1285,60,RL,75,9473,Pave,,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,Gable,VinylSd,VinylSd,,102.75,PConc,804,0,324,1128,Y,SBrkr,1128,903,0,2031,2,1,3,1,7,2002,577,0,211,0,0,0,0,,0,3,2008,WD,Normal,237000,3,2,2,3,0,4,1,0.712765957,4,2,7,3,3,3,2,6,3,0,3,1,0.795136692,290.1428571,6,2.666666667,12.37581542
1285,1286,50,C (all),60,7500,Pave,,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1950,Gable,MetalSd,MetalSd,None,0,CBlock,0,0,698,698,Y,FuseA,698,430,0,1128,1,0,2,1,6,1980,528,30,0,164,0,0,0,,0,4,2010,COD,Abnorml,68400,2,1,3,3,0,1,1,0,2,1,7,0,0,3,2,6,3,0,1,0,-0.274108358,188,90,2.5,11.1331281
1286,1287,20,RL,67,9808,Pave,,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,Gable,VinylSd,VinylSd,BrkFace,110,PConc,788,0,785,1573,Y,SBrkr,1573,0,0,1573,2,0,3,1,6,2002,544,0,72,0,0,0,0,,0,3,2009,WD,Normal,227000,3,2,2,3,0,4,1,0.500953592,4,2,7,0,0,3,2,6,3,0,3,0,-0.26257253,262.1666667,7,2.666666667,12.3327053
1287,1288,20,RL,50,8049,Pave,,IR1,Lvl,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,1990,Hip,HdBoard,HdBoard,BrkFace,54,CBlock,1053,0,256,1309,Y,SBrkr,1339,0,0,1339,2,0,2,1,6,1990,484,0,58,0,0,90,0,,0,7,2006,WD,Normal,180000,3,1,2,3,0,3,1,0.804430863,2,1,7,2,2,3.5,2.5,8.75,3,0,3,0,-0.674839696,223.1666667,16,3,12.10071213
1288,1289,20,RL,61,8800,Pave,,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,2008,Gable,HdBoard,HdBoard,None,0,CBlock,532,144,364,1040,Y,SBrkr,1040,0,0,1040,2,0,3,1,5,1977,484,0,0,0,0,288,0,,0,9,2009,WD,Normal,150500,3,1,2,3,1,1,2,0.65,2,2,7,0,0,3,2,6,3,0,2,0,0.044383414,208,32,2.166666667,11.92171836
1289,1290,90,RL,94,9400,Pave,,Reg,Low,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971,Mansard,MetalSd,Wd Shng,None,0,CBlock,0,0,912,912,Y,SBrkr,912,912,0,1824,2,2,4,2,8,,0,128,0,0,0,0,0,,0,4,2010,WD,Normal,139000,2,1,2,3,2,1,1,0,2,1,7,0,0,3,2,6,3,0,2,2,-0.25787196,228,39,0,11.84222921
1290,1291,50,RL,50,9638,Pave,,Reg,Lvl,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1990,Gable,Wd Sdng,Wd Shng,None,0,PConc,0,0,804,804,Y,SBrkr,1699,748,0,2447,2,0,4,1,10,1969,336,272,0,42,0,116,0,,0,3,2010,WD,Normal,169000,2,1,2,3,0,1,1,0,4,2,5,3,3,3,2,6,3,0,2,0,-0.674839696,244.7,91,1.5,12.03765399
1291,1292,50,RM,50,6000,Pave,,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1950,Gable,MetalSd,MetalSd,None,0,CBlock,0,0,780,780,Y,FuseF,825,587,0,1412,1,0,4,1,6,1939,280,45,0,0,0,0,0,,0,5,2009,WD,Normal,132500,2,1,1,3,0,1,1,0,4,1,7,3,3,3,2,6,3,0,1,0,-1.028683336,235.3333333,70,1.5,11.79433792
1292,1293,20,RL,69.79,9790,Pave,,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,Hip,HdBoard,HdBoard,BrkFace,451,CBlock,569,81,678,1328,Y,SBrkr,1328,0,0,1328,1,1,3,1,6,1963,528,0,26,0,0,0,0,,0,6,2010,WD,Normal,143000,2,1,2,3,0,3,2,0.489457831,2,1,7,3,6,3,2,6,3,0,2,1,1.242751838,221.3333333,47,2.333333333,11.87059991
1293,1294,20,RL,69.79,36500,Pave,,IR1,Low,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964,Gable,Wd Sdng,Wd Sdng,BrkCmn,621,CBlock,812,0,812,1624,Y,SBrkr,1582,0,0,1582,2,0,4,1,7,1964,390,168,198,0,0,0,0,,0,6,2006,WD,Normal,190000,2,1,3,3,2,2,1,0.5,1,1,7,0,0,3,2,6,0,0,2,1,1.242751838,226,42,2.333333333,12.15477935
1294,1295,120,RL,40,5664,Pave,,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,Gable,CemntBd,CmentBd,None,0,PConc,1158,0,343,1501,Y,SBrkr,1659,0,0,1659,2,0,2,1,5,2000,499,212,59,0,0,0,0,,0,10,2009,WD,Normal,278000,3,2,2,3,0,4,1,0.771485676,4,3,7,3.5,3.5,3,2,6,3,0,3,0,-0.820199468,331.8,9,3,12.53537639
1295,1296,60,RL,86,11065,Pave,,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,Gable,VinylSd,VinylSd,Stone,788,PConc,0,0,1085,1085,Y,SBrkr,1120,850,0,1970,2,1,3,1,8,2006,753,177,74,0,0,0,0,,0,10,2006,New,Partial,281000,3,2,2,3,1,1,1,0,4,3,7,3,3,3,2,6,3,0,2,1,-0.820199468,246.25,0,3.833333333,12.54610995
1296,1297,80,RL,69.79,14112,Pave,,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,Hip,Wd Sdng,HdBoard,BrkFace,86,PConc,1014,0,138,1152,Y,SBrkr,1152,0,0,1152,1,0,3,1,6,1964,484,227,0,0,0,0,0,,0,4,2010,WD,Normal,180500,2,1,2,3,2,4,1,0.880208333,2,1,7,3,3,3,2,6,3,0,2,0,-0.820199468,192,46,2.666666667,12.10348606
1297,1298,160,RM,21,1680,Pave,,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,7,1972,Gable,CemntBd,CmentBd,BrkFace,268,CBlock,231,0,399,630,Y,SBrkr,630,672,0,1302,2,1,3,1,6,1972,264,185,0,0,0,0,0,,0,2,2009,WD,Normal,119500,2,1,2,3,0,3,1,0.366666667,2,1,7,0,0,3,2,6,3,0,2,1,-0.274108358,217,37,1.5,11.69107165
1298,1299,70,RM,60,6600,Pave,,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,1965,Gable,Wd Sdng,Wd Sdng,None,0,Stone,0,0,994,994,N,SBrkr,1378,994,0,2372,2,0,4,2,11,1985,432,0,287,0,0,0,0,,0,12,2009,WD,Normal,107500,2,1,2,3,0,1,1,0,2,1,5,0,0,3,2,6,3,0,2,0,-0.820199468,215.6363636,117,2,11.58524613
1299,1300,60,RL,78,10140,Pave,,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1976,Gable,HdBoard,HdBoard,None,0,PConc,194,0,638,832,Y,SBrkr,832,832,0,1664,2,1,4,1,8,1976,528,0,28,0,0,259,0,,0,3,2006,WD,Normal,162900,3,1,2,3,0,4,1,0.233173077,2,1,7,2,2,3,2,6,3,1.5,2,1,-0.6117156,208,30,2.666666667,12.00089179
1300,1301,20,RL,60,8172,Pave,,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1990,Hip,WdShing,Plywood,None,0,CBlock,167,0,697,864,Y,SBrkr,864,0,0,864,1,0,2,1,5,1957,572,0,0,0,0,0,0,,0,4,2006,WD,Normal,115000,2,1,2,3,0,2,1,0.193287037,2,1,7,0,0,3,2,6,0,0,2,0,-0.6117156,172.8,51,2.166666667,11.65268741
1301,1302,20,RL,70,8400,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,Hip,HdBoard,HdBoard,BrkFace,168,CBlock,1016,0,36,1052,Y,SBrkr,1052,0,0,1052,1,1,3,1,5,1968,288,356,0,0,0,0,0,,0,11,2006,WD,Normal,138500,2,1,2,3,2,2,1,0.965779468,3,1,7,0,0,3,2,6,3,1.5,2,1,-0.210984263,210.4,38,2,11.8386256
1302,1303,20,RL,80,8700,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,Hip,MetalSd,MetalSd,BrkFace,148,CBlock,776,0,344,1120,Y,SBrkr,1128,0,0,1128,2,0,3,1,6,1963,525,192,20,123,0,0,0,,0,12,2008,WD,Normal,155000,2,1,3,3,1,3,1,0.692857143,3,1,7,0,0,3,2,6,3,0.5,3,0,-0.100976359,188,45,2.666666667,11.9511804
1303,1304,180,RM,35,3675,Pave,,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2006,Gable,VinylSd,VinylSd,BrkFace,82,PConc,547,0,0,547,Y,SBrkr,1072,0,0,1072,2,0,2,1,5,2005,525,0,44,0,0,0,0,,0,6,2006,New,Partial,140000,3,1,2,3,3,4,1,1,3,1,7,0,0,3,2,6,3,0,3,0,0.795136692,214.4,1,3,11.8493977
1304,1305,20,RL,75,7500,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1994,Hip,BrkFace,BrkFace,None,0,CBlock,340,906,0,1246,Y,SBrkr,1246,0,0,1246,1,1,3,1,6,1959,305,218,0,0,0,0,0,,0,5,2010,WD,Normal,154000,2,1,2,3,0,1,2,1,4,2,7,0,0,3,2,6,3,1.5,2,1,-0.581068191,207.6666667,51,2,11.94470788
1305,1306,60,RL,69.79,10762,Pave,,IR1,Lvl,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,Gable,VinylSd,VinylSd,None,344,PConc,694,0,284,978,Y,SBrkr,1005,978,0,1983,2,1,3,1,9,1999,490,0,0,0,0,0,0,,0,5,2009,WD,Normal,225000,3,2,2,3,0,4,1,0.709611452,4,2,7,2,2,3,2,6,3,0,2,1,0.940496465,220.3333333,10,3,12.32385568
1306,1307,70,RL,69.79,7500,Pave,,IR1,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1950,Gable,Wd Sdng,Wd Sdng,None,0,CBlock,547,0,224,771,Y,SBrkr,753,741,0,1494,1,0,3,1,7,1942,213,0,0,0,0,224,0,,0,11,2009,WD,Normal,177500,2,1,2,3,0,2,1,0.709468223,1,2,7,3,6,3,2,6,2,0,1,0,0.795136692,213.4285714,67,1.666666667,12.08672589
1307,1308,60,RL,92,10120,Pave,,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,Hip,VinylSd,VinylSd,BrkFace,391,PConc,740,0,425,1165,Y,SBrkr,1203,1323,0,2526,2,1,4,1,8,1994,844,309,78,0,0,0,0,,0,12,2006,WD,Normal,290000,3,2,2,3,0,4,1,0.635193133,4,2,7,2,2,3,2,6,3,0,3,1,0.795136692,315.75,12,3.333333333,12.5776362
1308,1309,20,RL,73,8688,Pave,,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,Gable,VinylSd,VinylSd,BrkFace,228,PConc,0,0,1616,1616,Y,SBrkr,1616,0,0,1616,2,0,3,1,7,2005,834,208,59,0,0,0,0,,0,4,2006,WD,Normal,232000,3,2,2,3,2,1,1,0,4,2,7,0,0,3,2,6,3,0,2,0,1.643483175,230.8571429,1,3.333333333,12.35449265
1309,1310,160,RM,32,3363,Pave,,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,Gable,VinylSd,VinylSd,Stone,117,PConc,0,0,976,976,Y,SBrkr,976,732,0,1708,2,0,3,1,7,2004,380,0,40,0,0,0,0,,0,4,2006,WD,Normal,130000,3,2,2,3,0,1,1,0,4,2,1.5,0,0,3,2,6,3,0,2,0,0.795136692,244,2,2.166666667,11.77528973
1310,1311,20,RL,108,13173,Pave,,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,Hip,VinylSd,VinylSd,Stone,300,PConc,1572,0,80,1652,Y,SBrkr,1652,0,0,1652,2,0,2,1,6,2006,840,404,102,0,0,0,0,,0,11,2009,WD,Normal,325000,4,2,2,3,0,4,1,0.95157385,4,3,7,3.5,7,3,2,6,3,0,3,0,-0.147860167,275.3333333,3,3,12.69158046
1311,1312,120,RL,48,6955,Pave,,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2006,Gable,VinylSd,VinylSd,Stone,94,PConc,0,0,1368,1368,Y,SBrkr,1368,0,0,1368,2,0,2,1,6,2005,474,132,35,0,0,0,0,,0,9,2006,New,Partial,202500,3,2,2,3,0,1,1,0,4,2,7,3,3,3,2,6,3,0,2,0,-0.100976359,228,1,2.666666667,12.21849517
1312,1313,20,RL,60,8072,Pave,,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1995,Gable,VinylSd,VinylSd,None,0,PConc,746,0,244,990,Y,SBrkr,990,0,0,990,1,0,3,1,5,2000,480,0,64,0,0,0,0,,0,5,2009,WD,Normal,138000,3,1,3,4,0,3,1,0.753535354,4,1,7,0,0,3,2,6,3,0,2,0,0.091271111,198,15,2.166666667,11.83500896
1313,1314,20,RM,100,12000,Pave,,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,2005,Gable,MetalSd,MetalSd,None,0,CBlock,144,608,172,924,Y,SBrkr,1122,0,0,1122,1,0,2,1,6,1948,528,0,36,0,0,0,0,,0,5,2008,WD,Normal,147000,2,1,2,3,0,4,3,0.813852814,4,2,7,0,0,3,2,6,3,1.5,2,0,0.680424329,187,60,2.333333333,11.89818787
1314,1315,20,RL,69.79,7153,Pave,,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,Gable,HdBoard,HdBoard,BrkFace,88,CBlock,1200,0,78,1278,Y,SBrkr,1294,0,0,1294,2,0,3,1,6,1991,496,112,51,0,0,0,0,,0,6,2008,WD,Normal,179200,3,1,2,3,0,4,1,0.938967136,3,2,7,0,0,3,2,6,3,1.5,3,0,0.795136692,215.6666667,17,2.666666667,12.09625778
1315,1316,20,RL,100,17500,Pave,,Reg,Lvl,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,2002,Gable,BrkFace,HdBoard,None,0,PConc,1406,0,496,1902,Y,SBrkr,1902,0,0,1902,2,0,3,1,7,1959,567,0,207,162,0,0,0,,0,5,2010,WD,Normal,335000,3,2,3,3,2,4,1,0.739221872,2,3,7,2,4,3,2,6,3,0,3,0,1.19586803,271.7142857,51,3,12.72188581
1316,1317,20,RL,68,8814,Pave,,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,Gable,VinylSd,VinylSd,BrkFace,80,PConc,925,0,349,1274,Y,SBrkr,1274,0,0,1274,2,0,3,1,6,2005,508,264,98,0,0,0,0,,0,1,2007,New,Partial,203000,3,2,2,3,0,4,1,0.726059655,4,2,7,0,0,3,2,6,3,0,3,0,1.085856237,212.3333333,2,2.666666667,12.22096126
1317,1318,60,RL,69.79,9572,Pave,,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,Gable,Wd Sdng,Wd Sdng,BrkFace,336,PConc,482,0,971,1453,Y,SBrkr,1453,1357,0,2810,2,1,4,1,9,1990,750,500,0,0,0,0,0,,0,6,2007,WD,Normal,302000,4,2,2,3,0,4,1,0.33172746,4,2,7,3.5,3.5,3.5,2.5,8.75,3,0,2,1,-0.548591504,312.2222222,17,2.666666667,12.6181823
1318,1319,60,RL,108,14774,Pave,,IR1,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,Gable,VinylSd,VinylSd,BrkFace,165,PConc,0,0,1393,1393,Y,SBrkr,1422,1177,0,2599,2,1,4,1,10,1999,779,668,30,0,0,0,0,,0,5,2010,WD,Normal,333168,3,2,2,3,0,1,1,0,4,2,7,2,2,3,2,6,3,0,2,1,-0.930211261,259.9,11,3.833333333,12.71640215
